Transaction_ID,Date,Timestamp,Txn_Ref_Number,Transaction_Mode,Currency,Transaction_Amount,Sender_Customer_ID,Sender_Customer_Name,Sender_Bank_Name,Sender_Account_Number,Sender_Account_Type,Sender_IFSC,Sender_Phone_Number,Receiver_Customer_ID,Receiver_Customer_Name,Receiver_Bank_Name,Receiver_Account_Number,Receiver_Account_Type,Receiver_IFSC,Receiver_Phone_Number
UPI250811QV2JY7,2025-08-11,20:46:03,9RAPH5VP4OBL,UPI,INR,19944.47,100005789,Jahnavi Acharya,Bank of Baroda,583715006158,Savings,BARB4133765,+919721997993,100006001,Shruti Kulkarni,Canara Bank,714335448525,Salary,CNRB2207580,+918584704952
ATM250811RJAA03,2025-08-11,21:18:07,28Z20OP8LVXO,ATM,INR,12208.6,100001886,Jyotir Kapoor,HDFC Bank,856884339067,Salary,HDFC7478663,+916696288792,100006172,Harsh Parmar,IndusInd Bank,371715396459,Savings,INDB6667731,+916754675819
UPI2508119DCB93,2025-08-11,21:25:57,LYA5XWL7A13H,UPI,INR,15070.78,100002298,Prachi Tiwari,State Bank of India,819301406091,Salary,SBIN1973062,+919470525787,100006167,Nikita Bagchi,Union Bank of India,954903020267,Salary,UBIN1381863,+916086664390
ATM250811DG6FKT,2025-08-11,21:48:16,1QD2MWUGC8Q5,ATM,INR,12135.95,100003602,Gautam Chawla,IndusInd Bank,717469688921,Savings,INDB5635445,+917327208351,100004476,Saraswati Pandey,Bank of Baroda,736138035099,Savings,BARB6975248,+919282430009
TXN250811JCKMXV,2025-08-11,21:59:38,EO0FJEAFMFQT,Cash Deposit,INR,43095.35,100001354,Devanshi Trivedi,Bank of Baroda,116893782880,Salary,BARB9400846,+918200427631,100004919,Girish Dave,Union Bank of India,768174050049,Current,UBIN6652268,+917349092870
ATM2508128YI9RH,2025-08-12,00:48:49,EAL8RTNBS3PW,ATM,INR,23966.92,100004116,Malavika Shetty,ICICI Bank,989015897067,Current,ICIC7591714,+919690082317,100005993,Hrithik Behera,Bank of Baroda,464705582181,Savings,BARB6744914,+916117975196
TXN2508125T69JC,2025-08-12,02:21:59,R90VIWT4FHYN,Pos,INR,103624.93,100002448,Roshni Kaur,IndusInd Bank,105106806399,Salary,INDB1514290,+919256264316,100004263,Sarika Trivedi,ICICI Bank,386972053325,Savings,ICIC6967213,+919526506513
UPI2508121X0MY0,2025-08-12,02:33:55,NRGTNWPF7KOU,UPI,INR,23020.01,100003216,Rekha Shetty,Punjab National Bank,859395872784,Savings,PUNB2963205,+918488425701,100004225,Govind Kohli,Union Bank of India,551874522554,Salary,UBIN1992997,+918485572124
UPI250812HKWC8N,2025-08-12,02:36:42,I2VJ9Z79TXZU,UPI,INR,15053.25,100006427,Bhavana Naidu,ICICI Bank,622956351037,Current,ICIC9779218,+917212435998,100000994,Seema Fernandes,Axis Bank,857840642368,Salary,UTIB7631367,+918488433513
ATM25081299WRRP,2025-08-12,03:05:21,8AYV26TMHP9I,ATM,INR,7079.67,100003095,Jia Kohli,Union Bank of India,490319088540,Savings,UBIN5419134,+919396508569,100001052,Bipin Nair,ICICI Bank,109799858908,Current,ICIC2920400,+918916760794
ATM2508125GHP5K,2025-08-12,05:28:44,OAOOFM738L27,ATM,INR,14669.6,100003103,Ishita Mukherjee,State Bank of India,544363124678,Salary,SBIN8233732,+918601678460,100006541,Nikhil Shaikh,HDFC Bank,847202953082,Current,HDFC4579867,+918761808684
ATM250812XDDJK2,2025-08-12,05:43:52,YY96376GXGGG,ATM,INR,1799.97,100002429,Saraswati Sandhu,Axis Bank,169705331091,Savings,UTIB5266778,+918559841026,100001788,Mrinali Solanki,State Bank of India,657675182033,Salary,SBIN1456613,+916182088860
UPI250812Q8AOF6,2025-08-12,06:41:49,R7H0YSDSH7PB,UPI,INR,5827.64,100005044,Kalyani Parmar,Canara Bank,743760018455,Savings,CNRB6875604,+918038021334,100003733,Neeraj Desai,IndusInd Bank,503875791519,Savings,INDB1526427,+918400893265
ATM250812ZNHGIF,2025-08-12,07:13:11,4YUZJ1JVMLUO,ATM,INR,8522.74,100004701,Manasi Banerjee,HDFC Bank,805857314140,Savings,HDFC9671972,+917138005903,100005480,Leela Pereira,Kotak Mahindra Bank,164008673889,Salary,KKBK1997995,+918778912285
ATM2508126IU8MN,2025-08-12,09:26:10,QZGNZCZ82XUP,ATM,INR,875.79,100002220,Gautam Pawar,HDFC Bank,454797563838,Salary,HDFC5427247,+917286241634,100004227,Niyati Srivastava,Axis Bank,744285570105,Savings,UTIB7387270,+919137275554
UPI250812945YAZ,2025-08-12,09:39:04,EMM359MVKNOP,UPI,INR,875.22,100006949,Jitesh Rao,Kotak Mahindra Bank,759662504044,Savings,KKBK7403436,+918236349159,100003381,Sanjeev Jain,Union Bank of India,709212968848,Savings,UBIN3041523,+916405134888
TXN250812HQNH76,2025-08-12,09:55:58,TJP1NIOEW8KI,Cash Deposit,INR,10978.62,100000764,Karishma Majumdar,Kotak Mahindra Bank,878724690182,Savings,KKBK9387634,+918086119754,100002108,Kishore Sharma,Union Bank of India,869839085363,Salary,UBIN2327621,+918253233543
ATM2508129EPSD4,2025-08-12,11:01:11,JKE6K7BTFNXJ,ATM,INR,391.76,100001913,Anika Ali,Union Bank of India,826104760313,Savings,UBIN5022083,+916160680569,100004000,Manisha Kulkarni,Canara Bank,983397146730,Savings,CNRB5616284,+916380745151
TXN250812LF14EX,2025-08-12,11:10:36,K3QKSQ9Z1JHP,Cash Deposit,INR,169779.54,100005803,Jagruti Sharma,Kotak Mahindra Bank,675191417774,Savings,KKBK3882871,+918548966382,100003139,Rashmi Pathan,HDFC Bank,276309983930,Salary,HDFC1065049,+916198404669
ATM250812U1Z3SG,2025-08-12,13:04:54,B5S2GBC0D0NH,ATM,INR,19817.1,100004794,Nandita Sandhu,ICICI Bank,480794758608,Demat,ICIC5418645,+918581127730,100002838,Girish Shetty,HDFC Bank,513439867660,Current,HDFC7574870,+919182023723
UPI250812RV5PT3,2025-08-12,13:38:02,M2426RMIXO86,UPI,INR,17604.83,100000574,Gagan Bose,Axis Bank,935003701340,Current,UTIB2892269,+918682534164,100000282,Jignesh Patel,Canara Bank,534880323596,Salary,CNRB3572755,+916826741529
ATM250812XWPNW7,2025-08-12,13:40:59,YJ1WI46CTQJ3,ATM,INR,13745.42,100001567,Darshan Bhatt,Punjab National Bank,786241571444,Savings,PUNB8753225,+919318156546,100000332,Mukesh Pereira,IndusInd Bank,618537155206,Salary,INDB8349729,+919648858310
ATM250812D8JVV8,2025-08-12,13:58:54,VM9VK4ZBMM7B,ATM,INR,7203.64,100003965,Deepti Bhattacharya,Bank of Baroda,500529934760,Salary,BARB7031722,+919646677603,100005413,Prabhat Rawat,Bank of Baroda,652461763398,Savings,BARB3050381,+916788282430
ATM250812E0V1HY,2025-08-12,14:46:08,T24PIUH5PQTB,ATM,INR,13072.48,100002087,Avani Tiwari,Axis Bank,496578287177,Savings,UTIB4069444,+917418323594,100002318,Anshika Chaturvedi,Bank of Baroda,230678291541,Salary,BARB6993311,+917815456502
UPI250812G72TBR,2025-08-12,15:14:30,O30UBS9XU1T5,UPI,INR,21819.99,100000315,Eklavya Kaur,Kotak Mahindra Bank,237893407461,Demat,KKBK3409007,+918240892208,100003025,Kailash Iyer,Canara Bank,887464739459,Savings,CNRB8378115,+916538610778
UPI250812IZJ6EL,2025-08-12,15:34:51,AC1VCFJ25LQ8,UPI,INR,7319.07,100005432,Kiran Kohli,HDFC Bank,846350160926,Savings,HDFC1614719,+919287806866,100003733,Neeraj Desai,IndusInd Bank,503875791519,Savings,INDB1526427,+918400893265
UPI250812F9X0FE,2025-08-12,15:50:32,W16QNRI3QM82,UPI,INR,8087.2,100000970,Mohini Kar,Union Bank of India,232648441586,Savings,UBIN1308178,+917234440230,100004178,Amira Bora,Bank of Baroda,682448744163,Savings,BARB2821938,+916737413407
ATM2508127WMF1L,2025-08-12,16:23:33,VPGUQ2KE9ZZ4,ATM,INR,2382.78,100003706,Arun Krishnan,ICICI Bank,565785159869,Savings,ICIC9521496,+918182074379,100004620,Nisha More,State Bank of India,552550589560,Savings,SBIN8932121,+918533539190
UPI250812FD3GSP,2025-08-12,16:57:20,F79ZYQZ9POA5,UPI,INR,9400.74,100000456,Esha Desai,Axis Bank,275765498100,Salary,UTIB8273107,+918250783118,100004453,Jai Das,IndusInd Bank,940543399830,Savings,INDB7974508,+918180758109
UPI250812KMFVJR,2025-08-12,18:21:13,XPV801WFQSJM,UPI,INR,8833.7,100003481,Narendra Qureshi,Kotak Mahindra Bank,681768655315,Savings,KKBK8171054,+918157497681,100004919,Girish Dave,Union Bank of India,768174050049,Current,UBIN6652268,+917349092870
UPI250812TDCS6J,2025-08-12,18:35:46,OCM6A5NTD0R0,UPI,INR,16917.03,100004488,Atharva Arora,Canara Bank,443268827347,Savings,CNRB7746585,+918998819735,100000060,Anshika Bisht,Axis Bank,731779485108,Savings,UTIB4276783,+917616211754
UPI25081264KTNL,2025-08-12,19:14:37,9QHK0ZZ9VSK5,UPI,INR,13407.26,100000106,Rashmi Varghese,Punjab National Bank,358294509380,Savings,PUNB1320614,+918502488426,100006633,Rajan Hegde,IndusInd Bank,458109695998,Salary,INDB5599083,+918464721830
ATM250812MDZTGX,2025-08-12,19:43:26,T054OSEUQEPR,ATM,INR,8076.37,100002900,Aditi Bora,Bank of Baroda,974883816130,Salary,BARB3789828,+916983699346,100004919,Girish Dave,Union Bank of India,768174050049,Current,UBIN6652268,+917349092870
UPI250812CX0Y4I,2025-08-12,20:12:28,XL9MXHVQW3EG,UPI,INR,16864.27,100004715,Kirti Mohanty,ICICI Bank,189699544372,Salary,ICIC4732113,+918278086239,100003645,Nachiket Roy,Union Bank of India,220137830391,Current,UBIN7941063,+916564902284
IMPS250812XVACY8,2025-08-12,20:43:03,53UNQ9U2JMV7,IMPS,INR,19301.46,100006262,Nilesh Pathan,State Bank of India,871999204915,Savings,SBIN8270631,+916863214943,100001804,Shilpa Goel,HDFC Bank,387994243168,Savings,HDFC7014601,+917028242355
UPI250812UNIO6U,2025-08-12,22:02:24,CBTB6XN3V62K,UPI,INR,16232.64,100000926,Rajan Bisht,Punjab National Bank,968544613217,Savings,PUNB7801199,+916186997295,100000873,Sakshi Ansari,Union Bank of India,339361353834,Savings,UBIN1057863,+918113345078
ATM250812BUPZYT,2025-08-12,22:12:02,9LZFBDV5TIXX,ATM,INR,2335.65,100001640,Ishika Khan,State Bank of India,901465068721,Savings,SBIN7017687,+917442840403,100001972,Krutika Yadav,Canara Bank,906678650784,Savings,CNRB4855834,+918001733816
UPI2508122L9KCH,2025-08-12,22:15:58,JGEVBPXNYPRL,UPI,INR,24660.76,100001004,Anjali Trivedi,State Bank of India,305424601961,Salary,SBIN7180572,+916567351370,100000734,Kabir More,Canara Bank,715011056163,Savings,CNRB9706574,+916812164446
TXN2508135Q70GL,2025-08-13,00:00:00,QSIL2TPPI3H2,Cash Deposit,INR,46647.93,100003119,Ayush Mathew,Union Bank of India,306103634310,Savings,UBIN6154292,+917944250166,100006390,Navin Dutta,IndusInd Bank,891887622361,Savings,INDB4835267,+919275704263
UPI250813ET6KTP,2025-08-13,01:54:26,QZYWP2QIMQ8E,UPI,INR,18057.0,100006723,Amol Kaur,Axis Bank,200379959030,Savings,UTIB8923781,+916373848076,100003139,Rashmi Pathan,HDFC Bank,276309983930,Salary,HDFC1065049,+916198404669
ATM2508137LKYOP,2025-08-13,04:01:04,4SOV5YP55CFN,ATM,INR,18396.05,100006561,Jatin Bhatt,Canara Bank,829540386914,Savings,CNRB6603170,+919531565815,100000658,Asha Rathod,Axis Bank,610201882336,Salary,UTIB4249998,+919794732472
UPI250813HO8KAS,2025-08-13,05:54:37,1JJJFYEGKV9G,UPI,INR,16591.0,100001939,Manish Bora,Axis Bank,169181525946,Demat,UTIB5533569,+916101313242,100002258,Bhavani Kapoor,HDFC Bank,920083299344,Salary,HDFC5526335,+919669988212
UPI250813NSTT35,2025-08-13,06:00:06,IWPSSGTJPR3G,UPI,INR,5973.03,100005231,Dhara Mathew,Punjab National Bank,319959012283,Savings,PUNB4367069,+918873496910,100002663,Dev Pathan,Kotak Mahindra Bank,565743015882,Savings,KKBK6660636,+917070317782
ATM250813FFI6Q3,2025-08-13,06:08:45,AVFHOGD09642,ATM,INR,544.47,100001243,Garima Pandey,IndusInd Bank,774434655529,Salary,INDB8705345,+919099798724,100000241,Narayan Agarwal,Axis Bank,110665698648,Savings,UTIB3593703,+918983558209
TXN250813EPX3D9,2025-08-13,06:13:25,B8GWN0KCPGRO,Cash Deposit,INR,9380.57,100002292,Kartik Mahajan,Axis Bank,497328910761,Savings,UTIB6690676,+918944499376,100003575,Meenakshi Joshi,Kotak Mahindra Bank,747628118386,Salary,KKBK2926301,+919136542310
ATM250813JE1T19,2025-08-13,08:27:40,GE031LWNW3NO,ATM,INR,15170.08,100006415,Gaurav Goel,Axis Bank,194976622088,Savings,UTIB3252055,+916846943785,100006494,Jatin Bagchi,Union Bank of India,936215912774,Salary,UBIN1820955,+918582590154
TXN250813K5BZDA,2025-08-13,08:47:46,1WP7WPJEX7HH,Cash Deposit,INR,5184.38,100003953,Srishti Subramanian,IndusInd Bank,108619396914,Savings,INDB1043000,+918802121362,100006911,Mukesh Negi,IndusInd Bank,827574488854,Salary,INDB8544792,+919761446279
UPI250813Q0DCWR,2025-08-13,08:56:01,48QK8C8960UJ,UPI,INR,2707.92,100000327,Pari Kalita,HDFC Bank,119542800379,Savings,HDFC5117401,+916426267031,100002074,Namrata Bhattacharya,Axis Bank,233700696589,Current,UTIB2309389,+918023743035
UPI250813LM9ZJC,2025-08-13,10:06:47,IXQS8621VTK7,UPI,INR,18100.08,100005079,Meena Prasad,HDFC Bank,257803811084,Salary,HDFC5549238,+916573120507,100003953,Srishti Subramanian,IndusInd Bank,108619396914,Savings,INDB1043000,+918802121362
TXN250813IMR58K,2025-08-13,10:36:13,ICXE2N2OUAN0,Cash Deposit,INR,36048.41,100000658,Asha Rathod,Axis Bank,610201882336,Salary,UTIB4249998,+919794732472,100003746,Amol Sandhu,Axis Bank,185042037446,Savings,UTIB6476765,+916737986034
ATM250813213F48,2025-08-13,11:10:12,1KY2FHDRJYW8,ATM,INR,17279.44,100003483,Rajeev Solanki,HDFC Bank,975018023769,Savings,HDFC2018143,+916674498908,100001141,Jatin Jain,Canara Bank,864898950363,Current,CNRB8891529,+916745720308
UPI250813SPOKOD,2025-08-13,11:35:58,1LJ6C9Z8NIZM,UPI,INR,7311.32,100002003,Kavin Arora,State Bank of India,580412017761,Savings,SBIN8074035,+916086029184,100000451,Pranav Sahu,State Bank of India,306563311078,Salary,SBIN7785814,+918675450204
ATM250813E4C7UC,2025-08-13,12:43:56,OG6SU6XE1ULJ,ATM,INR,2848.64,100002318,Anshika Chaturvedi,Bank of Baroda,230678291541,Salary,BARB6993311,+917815456502,100001476,Chirag Desai,Kotak Mahindra Bank,534283974062,Savings,KKBK4743578,+918971088986
UPI250813TCE9TC,2025-08-13,16:13:04,NSG3Q8UYWTK0,UPI,INR,6164.42,100000460,Samir Kaur,Bank of Baroda,611731852469,Salary,BARB4858341,+916858578040,100000307,Luv Mahajan,Axis Bank,123745335756,Savings,UTIB5743419,+916791810425
UPI250813UQ53YW,2025-08-13,16:13:47,XQ6XX28RDCW1,UPI,INR,18733.65,100006392,Rishi Sandhu,ICICI Bank,968915134411,Salary,ICIC3070051,+919378091283,100002455,Chaitanya Subramanian,Kotak Mahindra Bank,262719437448,Savings,KKBK5549229,+919870814055
ATM250813O8QW5A,2025-08-13,17:39:40,O4CGY2J37L7U,ATM,INR,1063.03,100002699,Aryan Sahu,ICICI Bank,900101911711,Savings,ICIC1787864,+918133493776,100003828,Sarita Naik,Axis Bank,551364650319,Savings,UTIB2790517,+916063966410
ATM250813B67KEM,2025-08-13,17:53:53,3SR0EA22HBID,ATM,INR,13847.81,100002330,Prerana Paul,Punjab National Bank,396565024036,Savings,PUNB8255661,+918627855226,100002436,Naveen Rathod,Canara Bank,736465951859,Savings,CNRB3111772,+919452078615
ATM250813RJZAOQ,2025-08-13,20:57:27,JR35OX948WN5,ATM,INR,1253.48,100002930,Padma Yadav,Union Bank of India,776091718182,Salary,UBIN4634909,+916456831572,100002958,Ashok Pandey,Axis Bank,600245001424,Savings,UTIB5850239,+916540053693
ATM250813W5W7OW,2025-08-13,22:05:59,YW797JOU56NF,ATM,INR,5911.36,100005683,Ritik Bisht,IndusInd Bank,103935164565,Savings,INDB7708878,+916351363179,100006700,Jatin Bagchi,State Bank of India,249076764797,Salary,SBIN6185858,+916025749167
ATM250813GRHIW7,2025-08-13,23:20:26,VYENL3XZ2ZH1,ATM,INR,18225.44,100003646,Rohini Pereira,HDFC Bank,475070507510,Salary,HDFC6780252,+919204124085,100002712,Rajat Goel,ICICI Bank,645272453460,Salary,ICIC1686877,+916958719481
TXN250813D4P470,2025-08-13,23:22:20,5IQFFG3GOT63,Cash Deposit,INR,184496.01,100006545,Janki Kulkarni,Canara Bank,188336502222,Savings,CNRB9279236,+917875272264,100000630,Aishwarya Kar,Canara Bank,368880102557,Current,CNRB9960619,+919810694473
UPI25081485B2NV,2025-08-14,00:02:32,6RXKWU6D09TU,UPI,INR,22185.56,100003364,Ishita Sawant,Punjab National Bank,556971001582,Savings,PUNB7711151,+917926726384,100000569,Pari Bhatia,Union Bank of India,310208924942,Salary,UBIN6193870,+918639338747
IMPS2508146E1SUS,2025-08-14,01:55:20,PFFCBFMOZY8L,IMPS,INR,16533.55,100001476,Chirag Desai,Kotak Mahindra Bank,534283974062,Savings,KKBK4743578,+918971088986,100006818,Pranay Bhatia,ICICI Bank,921807710288,Savings,ICIC3425144,+918211158290
ATM250814TP96EW,2025-08-14,02:34:19,1LD33E88U4DJ,ATM,INR,19446.17,100006893,Kailash Gill,Union Bank of India,590012329671,Savings,UBIN7194364,+918978860352,100006839,Om Bora,Kotak Mahindra Bank,752162144486,Current,KKBK4811456,+919917783886
UPI250814TY7636,2025-08-14,03:54:38,TOA2QUFS2MLR,UPI,INR,10419.94,100005861,Milan Kaur,Canara Bank,883077059515,Savings,CNRB5343380,+919115697600,100004905,Randhir Mathew,Union Bank of India,335349635323,Savings,UBIN9201363,+918370544176
TXN250814C9J9NX,2025-08-14,04:35:23,PLE18JLKKIR2,Cash Deposit,INR,6074.91,100005920,Aishwarya Desai,Union Bank of India,369566072019,Savings,UBIN5965678,+917477895275,100001115,Aryan Sandhu,State Bank of India,291693914604,Salary,SBIN8105429,+916237834522
UPI2508141XBIV7,2025-08-14,04:57:03,MIPF7FLITZCE,UPI,INR,1428.06,100004102,Aaryan Jain,Union Bank of India,730652520041,Salary,UBIN5040908,+917332349279,100001230,Mihir Yadav,Canara Bank,119717906293,Savings,CNRB6386522,+917540273705
ATM250814PXPN6E,2025-08-14,06:33:50,0OGX4TXZ5PU6,ATM,INR,6520.06,100002510,Omkar Mishra,HDFC Bank,101398965912,Salary,HDFC1188460,+917256006787,100003645,Nachiket Roy,Union Bank of India,220137830391,Current,UBIN7941063,+916564902284
ATM250814PW836P,2025-08-14,06:50:34,ONVUMYAP25NE,ATM,INR,1126.48,100006883,Madhav Kulkarni,HDFC Bank,433930559045,Savings,HDFC9331909,+917797590950,100002323,Kartik Srivastava,ICICI Bank,627888757954,Savings,ICIC7565872,+917487113707
ATM2508141HBQR3,2025-08-14,06:55:30,MVENFOYPLBIG,ATM,INR,3393.49,100000912,Param Arora,ICICI Bank,702511632939,Demat,ICIC2101458,+919339073555,100002240,Sachin Tiwari,State Bank of India,108412367848,Salary,SBIN5230031,+919267423926
UPI250814AA4JLI,2025-08-14,07:48:45,BWGLUCNCICAP,UPI,INR,1172.5,100004213,Sonia Barik,Canara Bank,576167882763,Current,CNRB5023334,+916415613537,100002313,Bhavana Mukherjee,ICICI Bank,310247287709,Savings,ICIC6854950,+917587761727
UPI250814MTDJOE,2025-08-14,09:57:01,TFBLE5L3QBHE,UPI,INR,6851.56,100004244,Damini Roy,State Bank of India,151037989400,Savings,SBIN9300755,+917599232407,100000294,Kishore Gill,Punjab National Bank,203232336307,Savings,PUNB8711570,+919297898204
ATM250814DC15O7,2025-08-14,11:28:07,5LGP2JK47KYI,ATM,INR,19580.46,100000535,Pritam Ghosh,Punjab National Bank,857455681929,Salary,PUNB4652131,+919359991607,100002186,Bharat Bhatt,ICICI Bank,321034126954,Salary,ICIC5406735,+918502236248
ATM250814YO3XKY,2025-08-14,11:44:36,EAQ7LTUTPFXA,ATM,INR,893.04,100003046,Jagruti Kapoor,Axis Bank,464302133684,Demat,UTIB7145229,+916410834554,100000360,Rashmi Rathod,Axis Bank,173708508730,Demat,UTIB6242210,+918916432132
TXN250814LC2DZ9,2025-08-14,12:42:18,92NWB265I2VP,Cash Deposit,INR,31671.35,100002314,Jaya Tiwari,Union Bank of India,599694065713,Savings,UBIN6051969,+919186381655,100005218,Jahnavi Verma,Punjab National Bank,892761382374,Savings,PUNB7686677,+919173863255
UPI250814OBSYQA,2025-08-14,13:05:25,0O21K9QX202U,UPI,INR,2155.74,100003139,Rashmi Pathan,HDFC Bank,276309983930,Salary,HDFC1065049,+916198404669,100001508,Abhishek Hegde,Punjab National Bank,181568980495,Savings,PUNB8309708,+918295957246
IMPS250814QFABGD,2025-08-14,14:09:33,RCKS2VZVRODL,IMPS,INR,1680.22,100002778,Karthik Krishnan,Kotak Mahindra Bank,127716740431,Savings,KKBK5417021,+918051141100,100002975,Jayant Pillai,Axis Bank,233903010860,Savings,UTIB3763510,+919178210985
ATM250814F4HPVL,2025-08-14,14:40:36,KCE9HGGA7VGQ,ATM,INR,6892.29,100001398,Poornima Menon,Punjab National Bank,641347093191,Savings,PUNB1769423,+918714145702,100002876,Jayashree Deshmukh,Axis Bank,220947253668,Savings,UTIB7757910,+917540718691
TXN250814APH9MA,2025-08-14,15:00:36,NXE3M0YIG8OW,Cash Deposit,INR,22788.28,100005709,Akhil Ali,State Bank of India,804813561518,Salary,SBIN4308367,+916367952951,100003350,Bhaskar Subramanian,Kotak Mahindra Bank,858056184780,Salary,KKBK5235409,+917173526045
ATM250814OS4VYJ,2025-08-14,15:01:12,YWDZAGZA1702,ATM,INR,6150.28,100002458,Jayant Syed,Punjab National Bank,220012211998,Savings,PUNB5420063,+918001718408,100003544,Ramesh Barik,HDFC Bank,459748971547,Savings,HDFC7210544,+918542480602
UPI250814BGHF36,2025-08-14,15:22:02,L2QJ0QS5FNKG,UPI,INR,15376.54,100004849,Raveena Barik,ICICI Bank,353156402719,Savings,ICIC6495387,+917443590444,100001003,Jay Pillai,State Bank of India,664223757771,Salary,SBIN1465672,+918750445092
UPI250814JKNBRX,2025-08-14,15:29:55,G2F94KQC4IMP,UPI,INR,10709.36,100005429,Geetanjali Mehta,Axis Bank,292955425624,Salary,UTIB8695001,+918248669894,100000081,Bhuvan Barik,ICICI Bank,578085738941,Savings,ICIC1947993,+918326295564
UPI250814I7VYQH,2025-08-14,16:27:38,UI23ZDTYEW6I,UPI,INR,11828.06,100002835,Raman Fernandes,Kotak Mahindra Bank,429783183050,Salary,KKBK1129741,+919505479050,100000001,Bharat Thomas,State Bank of India,756480520401,Salary,SBIN5418213,+917881796471
UPI250814DX69F7,2025-08-14,17:52:44,IB38GAM11HST,UPI,INR,5876.85,100000121,Karan Tripathi,Canara Bank,930812303779,Savings,CNRB8279511,+919683122388,100003948,Kalyani Banerjee,Axis Bank,528195950016,Savings,UTIB9328215,+916897631203
ATM250814SUNTR2,2025-08-14,20:06:44,13X1JKZCQPF1,ATM,INR,8954.79,100000265,Garima More,Kotak Mahindra Bank,867707726838,Salary,KKBK9649606,+916005441336,100005040,Aparna Tripathi,State Bank of India,887748837955,Savings,SBIN5153003,+919696901805
UPI250814723BDO,2025-08-14,20:33:57,9STG04DYMIVF,UPI,INR,8396.64,100004920,Radhika Syed,HDFC Bank,967746823461,Salary,HDFC9338920,+916392171813,100000837,Nilesh Mukherjee,Axis Bank,134872416399,Savings,UTIB4574754,+917691247999
ATM250814NZVRHL,2025-08-14,20:56:38,NK59P986JPMA,ATM,INR,9677.61,100000337,Damini D'Souza,Canara Bank,998490598996,Salary,CNRB7812407,+917549758539,100002099,Keshav Sandhu,Canara Bank,141229558672,Salary,CNRB9164369,+917016396826
ATM250814ZQ8MEP,2025-08-14,21:22:07,NOT3QZXSDCGR,ATM,INR,11023.56,100006527,Pari Shaikh,Axis Bank,857625176872,Current,UTIB5248857,+919328815148,100005821,Rachit Sen,Canara Bank,261381870257,Savings,CNRB9548789,+918042549570
ATM250814DV8BH7,2025-08-14,22:12:53,CL7RXQBV2ZQH,ATM,INR,5936.23,100006541,Nikhil Shaikh,HDFC Bank,847202953082,Current,HDFC4579867,+918761808684,100005290,Anika Banerjee,IndusInd Bank,192102264264,Savings,INDB2057518,+918310597374
IMPS250814URA56N,2025-08-14,22:28:10,40Q6RR9V3IA8,IMPS,INR,40008.25,100005532,Chetana Kaur,ICICI Bank,562262894731,Salary,ICIC2054767,+918084588830,100001362,Ishita Naik,Union Bank of India,296630327727,Savings,UBIN8990489,+917000634345
UPI2508149JJ3GY,2025-08-14,23:27:04,EYSFAW0WFPLY,UPI,INR,4019.74,100006040,Chhavi Menon,Bank of Baroda,457414067599,Savings,BARB8297045,+916840406072,100005098,Krunal Kaur,HDFC Bank,453860250633,Savings,HDFC8478805,+918707948369
