IPDR_ID,Session_Date,Session_Start_Time,Subscriber_IMSI,Subscriber_MSISDN,Device_IMEI,Source_IP_Address,Destination_IP_Address,Destination_Port,Cell_Global_ID,Session_Duration_Seconds
IPDR202600090782,2025-06-22,20:01:29,404564941936969,+916027901336,359115177325864,10.246.195.35,203.0.113.157,80,404-45-859-282,14
IPDR202600090787,2025-02-27,12:12:22,404059089626503,+917291879073,356351738429689,10.50.17.144,203.0.113.18,443,404-45-491-894,49
IPDR202600090821,2025-01-30,04:17:46,404911805795515,+918399144115,356529301728704,10.235.124.159,198.51.100.11,443,404-45-342-886,27
IPDR202600090874,2025-06-24,03:10:25,404878902477317,+916176261632,358590296675966,10.203.144.203,198.51.100.127,80,404-45-414-246,8
IPDR202600090875,2025-10-13,20:39:28,404335561945343,+918177631047,350064533558489,10.231.120.209,203.0.113.99,443,404-45-473-167,15
IPDR202600090877,2025-05-21,08:43:32,404346643418659,+918307487855,352111201754157,10.190.223.206,198.51.100.97,53,404-45-233-653,2
IPDR202600090919,2025-07-20,06:34:07,404296958166067,+918264740465,351691842648253,10.212.63.50,198.51.100.134,443,404-45-769-542,29
IPDR202600090931,2025-06-30,07:17:52,404245701674357,+918805805180,351340879827599,10.37.166.56,203.0.113.22,443,404-45-961-655,9
IPDR202600090972,2025-08-05,10:28:54,404728279492215,+919802095900,354868326917467,10.231.4.9,198.51.100.194,80,404-45-713-332,40
IPDR202600090976,2025-03-12,22:39:38,404081428471159,+919739680293,353894450591763,10.187.71.181,203.0.113.164,443,404-45-194-650,3
IPDR202600090994,2025-01-07,05:33:25,404788202702595,+917946672758,358935572790234,10.216.167.192,203.0.113.68,443,404-45-835-323,18
IPDR202600091015,2025-04-01,18:57:15,404703959553079,+917053180901,350453791815947,10.209.95.233,198.51.100.152,443,404-45-205-363,9
IPDR202600091022,2025-03-24,11:44:19,404229649660205,+916035749603,358478003811197,10.150.46.100,198.51.100.118,80,404-45-489-285,8
IPDR202600091035,2025-04-21,16:26:54,404777336164652,+918160820437,353002529142391,10.7.66.127,198.51.100.27,8080,404-45-750-855,9
IPDR202600091043,2025-04-09,17:17:27,404634316521496,+918478798838,350531773142970,10.220.48.47,203.0.113.77,443,404-45-202-076,10
IPDR202600091072,2025-07-15,21:29:42,404090012245319,+918620157220,353660739357435,10.160.196.236,203.0.113.144,123,404-45-294-304,12
IPDR202600091117,2025-12-31,23:16:29,404574503330800,+918250075519,357456086029818,10.12.164.43,203.0.113.127,443,404-45-457-903,2
IPDR202600091139,2025-07-15,04:47:45,404567747803805,+919566359010,350956641016355,10.216.0.251,203.0.113.4,443,404-45-869-959,18
IPDR202600091141,2025-10-10,20:15:18,404365688292963,+917066424870,353838827774865,10.237.124.196,198.51.100.100,443,404-45-400-446,11
IPDR202600091166,2025-11-06,16:47:54,404561587552564,+917279722108,350985997585975,10.8.122.42,198.51.100.123,8443,404-45-897-945,46
IPDR202600091184,2025-11-26,01:10:27,404245556217118,+916720582936,353140537561877,10.226.163.180,203.0.113.95,53,404-45-334-070,79
IPDR202600091185,2025-02-02,17:27:13,404129315533836,+919281500345,358301325179149,10.229.56.92,198.51.100.56,80,404-45-629-463,67
IPDR202600091207,2025-12-15,00:44:38,404761722815994,+918376141885,352911479621044,10.30.24.89,203.0.113.91,443,404-45-505-906,10
IPDR202600091221,2025-10-14,06:29:07,404484800360225,+918948299991,356992147157992,10.216.41.144,198.51.100.239,8080,404-45-605-094,14
IPDR202600091236,2025-05-19,04:32:22,404218645545408,+919530476674,357650585192968,10.195.252.177,203.0.113.226,80,404-45-107-073,52
IPDR202600091255,2025-05-15,13:00:35,404755684535020,+916274990881,352391474599118,10.183.76.226,198.51.100.129,443,404-45-130-096,4
IPDR202600091285,2025-08-25,19:32:59,404914110856479,+918677835293,359942593657521,10.196.22.103,203.0.113.7,443,404-45-878-546,6
IPDR202600091309,2025-08-15,02:52:45,404686968666353,+916420902003,353740598937088,10.22.33.83,198.51.100.68,123,404-45-571-359,3
IPDR202600091344,2025-10-31,11:12:15,404105866751004,+916711627793,351618595040516,10.118.123.143,198.51.100.214,443,404-45-767-554,36
IPDR202600091364,2025-10-23,05:39:17,404442834128049,+918639338747,359991110427423,10.41.125.213,198.51.100.166,443,404-45-935-071,32
IPDR202600091379,2025-01-19,03:59:15,404801625735511,+917071934390,350485579681618,10.219.169.79,203.0.113.95,443,404-45-954-379,10
IPDR202600091382,2025-01-16,09:09:16,404627369654787,+918830243661,359794126966181,10.77.0.56,203.0.113.35,443,404-45-371-541,11
IPDR202600091408,2025-06-20,16:01:50,404097626580031,+916950821627,356539038731726,10.235.253.131,198.51.100.185,443,404-45-822-438,4
IPDR202600091410,2025-08-01,13:55:49,404728148143910,+916095157832,353656618075195,10.65.134.138,203.0.113.61,53,404-45-370-119,3
IPDR202600091414,2025-11-24,18:57:39,404165495175620,+917453010602,350460858482924,10.247.166.251,198.51.100.143,443,404-45-835-323,11
IPDR202600091440,2025-09-27,18:45:08,404329027481886,+918036036478,350598031580616,10.250.119.147,203.0.113.154,123,404-45-180-088,13
IPDR202600091483,2025-01-07,07:45:34,404188477093271,+917194014111,351791227896205,10.164.113.65,198.51.100.144,8443,404-45-180-088,27
IPDR202600091485,2025-02-19,16:27:16,404693993231874,+919488917272,352946727846287,10.239.59.144,203.0.113.161,443,404-45-565-293,3
IPDR202600091493,2025-02-17,11:31:13,404937216720317,+917129928470,355827437320306,10.198.168.129,198.51.100.182,53,404-45-984-747,19
IPDR202600091498,2025-10-15,18:14:00,404999689122226,+918973195156,351380920003013,10.151.225.155,203.0.113.178,443,404-45-814-433,7
IPDR202600091506,2025-03-26,01:25:37,404641044073124,+917038470095,358452025917614,10.189.228.230,198.51.100.183,80,404-45-798-907,6
IPDR202600091515,2025-01-20,13:57:55,404579201745518,+919057787504,358322884906606,10.172.59.201,198.51.100.155,443,404-45-629-463,3
IPDR202600091535,2025-08-25,00:56:45,404481844036992,+918550108931,352468550418322,10.9.209.234,198.51.100.33,443,404-45-374-068,2
IPDR202600091590,2025-10-23,20:36:13,404943515003843,+918160543442,354513041733219,10.102.11.162,198.51.100.86,443,404-45-620-083,24
IPDR202600091621,2025-03-09,19:18:58,404259022656763,+916278217913,355805165909224,10.221.23.236,198.51.100.73,443,404-45-951-827,33
IPDR202600091640,2025-11-13,14:34:23,404729167024194,+918649972048,350113479402455,10.27.137.238,198.51.100.189,80,404-45-214-078,162
IPDR202600091679,2025-04-17,14:33:53,404684754439841,+916908164776,358248638849240,10.129.57.253,203.0.113.99,8080,404-45-370-119,31
IPDR202600091686,2025-01-17,01:46:25,404574503330800,+918250075519,357456086029818,10.206.219.28,203.0.113.169,443,404-45-196-100,31
IPDR202600091718,2025-04-24,01:08:28,404969369185189,+916938174319,352649854359926,10.82.179.206,203.0.113.24,443,404-45-208-892,7
IPDR202600091730,2025-02-15,09:18:37,404552839525702,+919942741583,350156353777565,10.13.117.85,198.51.100.171,443,404-45-901-954,14
IPDR202600091734,2025-02-03,11:28:23,404745566895118,+917312502106,352613271001974,10.54.103.13,198.51.100.208,53,404-45-860-567,6
IPDR202600091741,2025-12-14,01:28:54,404037362830229,+917096200021,358984163948072,10.129.1.180,198.51.100.95,443,404-45-785-498,9
IPDR202600091742,2025-01-21,03:41:33,404750729531744,+919956147272,351991337979179,10.239.89.198,203.0.113.81,443,404-45-234-688,65
IPDR202600091773,2025-12-23,17:00:32,404281537805585,+916213343596,359075711559117,10.21.33.157,203.0.113.125,80,404-45-652-774,4
IPDR202600091787,2025-10-17,22:05:15,404685904134724,+916530266675,350170451092738,10.176.57.99,198.51.100.80,443,404-45-102-400,4
IPDR202600091788,2025-05-25,03:39:35,404565046361968,+916459441639,353802504484345,10.132.224.113,203.0.113.43,53,404-45-961-655,3
IPDR202600091792,2025-08-22,22:35:12,404841123582734,+919345231893,359912610648655,10.159.73.81,203.0.113.118,8443,404-45-304-837,35
IPDR202600091804,2025-05-15,22:12:35,404951666746468,+919774343936,354407829397723,10.84.248.139,203.0.113.8,443,404-45-214-078,8
IPDR202600091807,2025-08-30,14:08:56,404207859327537,+917392182420,355379640301539,10.226.60.10,198.51.100.94,80,404-45-342-886,2
IPDR202600091826,2025-05-18,04:03:30,404427107605994,+916018950497,358925740673790,10.119.177.198,198.51.100.195,443,404-45-234-688,15
IPDR202600091848,2025-05-11,01:42:40,404165699933583,+919938718030,352185314190935,10.45.58.21,198.51.100.170,80,404-45-294-304,5
IPDR202600091853,2025-03-29,15:13:03,404228197334556,+919413410359,351032295449423,10.186.91.54,198.51.100.235,53,404-45-652-774,13
IPDR202600091862,2025-10-30,07:17:07,404507034969555,+919287679663,352268771694615,10.71.199.27,203.0.113.26,123,404-45-489-285,10
IPDR202600091863,2025-07-21,10:18:17,404401946268946,+918162606199,358070891815511,10.98.177.143,203.0.113.129,53,404-45-726-827,7
IPDR202600091870,2025-05-04,02:50:26,404332315110508,+919206586162,351588882725382,10.4.74.60,203.0.113.151,443,404-45-376-948,21
IPDR202600091872,2025-01-22,02:17:08,404448130773950,+917792830039,351743636779464,10.146.194.211,203.0.113.167,80,404-45-208-892,25
IPDR202600091891,2025-07-03,21:32:25,404788202702595,+917946672758,358935572790234,10.255.119.170,203.0.113.174,443,404-45-897-945,10
IPDR202600091907,2025-02-15,06:32:00,404532982688675,+919037659104,350779296281428,10.129.21.14,203.0.113.41,80,404-45-605-094,1
IPDR202600091931,2025-06-02,20:04:13,404962482169580,+919689954668,354487431859263,10.121.160.178,203.0.113.208,443,404-45-170-901,6
IPDR202600091950,2025-09-07,14:34:05,404672105837017,+916169553599,356652961723485,10.13.81.174,198.51.100.129,80,404-45-710-480,12
IPDR202600091957,2025-04-29,22:10:12,404484800360225,+918948299991,351234402167000,10.116.199.219,203.0.113.240,443,404-45-223-254,10
IPDR202600092014,2025-11-14,03:55:38,404595113022434,+919033658116,351466184896548,10.61.97.160,203.0.113.169,443,404-45-231-676,6
IPDR202600092031,2025-01-05,05:36:39,404029773340295,+919256534899,359029600794729,10.50.197.192,198.51.100.56,443,404-45-102-400,9
IPDR202600092070,2025-05-27,07:25:20,404772669015794,+919849369077,350083558107642,10.0.184.76,203.0.113.194,443,404-45-202-076,3
IPDR202600092087,2025-09-05,19:22:55,404260239063110,+917173526045,354702425585516,10.38.179.23,203.0.113.49,80,404-45-294-304,11
IPDR202600092166,2025-01-04,07:37:42,404004706422918,+919716537585,356283129949916,10.2.123.207,198.51.100.49,443,404-45-718-271,2
IPDR202600092178,2025-11-14,23:43:07,404914110856479,+918677835293,359942593657521,10.114.150.253,198.51.100.236,53,404-45-835-323,8
IPDR202600092179,2025-10-17,05:28:30,404157270597524,+919571616534,351332250881339,10.11.58.186,203.0.113.175,443,404-45-348-804,4
IPDR202600092181,2025-02-27,08:22:22,404826437703400,+917559448875,352061345697566,10.121.161.85,203.0.113.21,443,404-45-241-522,2
IPDR202600092187,2025-02-02,04:45:14,404445901407212,+916128360278,355787640770795,10.116.92.73,203.0.113.140,443,404-45-223-254,8
IPDR202600092195,2025-07-28,01:51:19,404248420757236,+917075354242,358637641591616,10.163.202.175,198.51.100.109,443,404-45-678-536,3
IPDR202600092202,2025-05-30,05:45:28,404670479634717,+919391766399,353260410914711,10.66.76.30,198.51.100.115,443,404-45-470-225,32
IPDR202600092233,2025-12-03,09:32:16,404378825292052,+919417393331,351340013763758,10.173.99.229,198.51.100.1,443,404-45-935-071,5
IPDR202600092242,2025-11-05,08:08:50,404103090356537,+916163907486,359095159153602,10.252.38.254,203.0.113.72,8443,404-45-261-449,61
IPDR202600092249,2025-11-22,08:58:39,404607153836260,+919343143931,354179118498096,10.223.1.224,198.51.100.37,53,404-45-446-022,25
IPDR202600092251,2025-09-15,11:24:52,404866831266460,+919567033893,359080582389342,10.143.250.244,198.51.100.52,8443,404-45-854-105,7
IPDR202600092295,2025-08-07,20:28:55,404616626891138,+918039183877,355471411266567,10.191.100.69,203.0.113.198,443,404-45-130-096,6
IPDR202600092301,2025-12-30,19:02:58,404943595860397,+918335471524,350947287373773,10.7.32.169,203.0.113.81,443,404-45-779-107,25
IPDR202600092322,2025-12-06,11:13:52,404397536453971,+919611058482,356864902196456,10.185.199.13,198.51.100.237,443,404-45-350-168,33
IPDR202600092327,2025-03-08,01:06:03,404564636177880,+917154368501,352037415034750,10.125.105.243,198.51.100.76,443,404-45-350-168,6
IPDR202600092332,2025-03-31,08:28:29,404041750860644,+916329228510,356344443007285,10.143.170.68,198.51.100.184,443,404-45-665-301,7
IPDR202600092344,2025-05-09,18:37:25,404021314893713,+919732263217,352429410797313,10.135.172.127,203.0.113.235,443,404-45-785-498,31
IPDR202600092361,2025-03-12,01:44:04,404428125914840,+918431989685,356593924874454,10.60.90.210,198.51.100.45,5228,404-45-801-333,17
IPDR202600092367,2025-12-21,07:40:22,404330774057443,+919140882745,353489673638141,10.208.18.222,198.51.100.147,80,404-45-325-460,3
IPDR202600092391,2025-12-28,19:43:26,404708579347132,+917422237345,355258184002898,10.7.217.10,203.0.113.145,443,404-45-487-081,9
IPDR202600092397,2025-08-18,21:45:28,404237535848406,+919177776383,350955540587224,10.222.223.194,203.0.113.37,443,404-45-822-438,56
IPDR202600092450,2025-10-11,17:11:15,404073846799198,+919272145577,354859186804604,10.165.12.172,203.0.113.195,443,404-45-270-417,39
IPDR202600092488,2025-11-27,17:45:57,404792140663648,+918203203374,356189577326465,10.184.254.60,198.51.100.119,443,404-45-987-104,3
IPDR202600092491,2025-10-29,20:28:23,404007339287554,+918275828990,358000209997827,10.0.55.93,198.51.100.44,443,404-45-878-546,13
IPDR202600092498,2025-10-12,15:44:49,404472993768494,+919726146663,351027354312120,10.112.36.181,203.0.113.88,53,404-45-859-282,40
IPDR202600092508,2025-06-04,14:40:55,404965657856779,+918854082904,356516262342867,10.80.4.15,203.0.113.221,443,404-45-742-164,16
IPDR202600092522,2025-09-14,18:47:43,404662388820053,+919878474374,353638664034174,10.234.153.167,203.0.113.120,8080,404-45-949-644,11
IPDR202600092530,2025-06-29,14:48:13,404576784919565,+918625681218,354929709872786,10.71.3.72,198.51.100.173,123,404-45-571-359,6
IPDR202600092533,2025-05-17,08:00:20,404928666205041,+917675071712,351541813082646,10.5.216.216,203.0.113.184,443,404-45-169-692,1
IPDR202600092538,2025-12-30,20:25:36,404138319003810,+916784190629,351868423665694,10.210.198.104,203.0.113.169,443,404-45-508-688,26
IPDR202600092563,2025-06-01,09:28:01,404106289546453,+918127731517,358428039283689,10.66.252.135,198.51.100.248,443,404-45-680-898,18
IPDR202600092624,2025-01-24,03:04:13,404927458189283,+918249003215,351356307367248,10.134.231.183,198.51.100.132,443,404-45-160-169,69
IPDR202600092669,2025-11-18,09:29:39,404630342360375,+916113148304,355106872697450,10.35.154.79,203.0.113.186,443,404-45-649-128,46
IPDR202600092711,2025-04-21,15:59:38,404964747345476,+919976782155,358908149840555,10.167.163.116,198.51.100.49,80,404-45-619-624,19
IPDR202600092714,2025-02-22,09:09:08,404011292829339,+918765396450,353445551282313,10.195.110.59,203.0.113.243,443,404-45-487-081,35
IPDR202600092719,2025-02-02,17:13:44,404232429533485,+916889163629,352478929717171,10.193.134.178,198.51.100.60,443,404-45-678-536,4
IPDR202600092731,2025-12-10,13:38:36,404335249271864,+918566455871,356329364470652,10.124.150.197,198.51.100.212,5228,404-45-902-804,3
IPDR202600092736,2025-11-26,09:10:24,404863494565742,+918355065260,356164616897571,10.228.236.52,203.0.113.178,5228,404-45-308-704,15
IPDR202600092788,2025-02-22,12:37:42,404836931057959,+916226722085,355341273638834,10.99.59.93,203.0.113.15,8443,404-45-370-518,19
IPDR202600092797,2025-09-03,03:02:02,404112355730826,+919551350790,356970877597372,10.190.75.117,198.51.100.212,443,404-45-316-936,30
IPDR202600092811,2025-03-20,14:06:10,404469586669332,+917350291447,356421958300041,10.199.71.30,198.51.100.67,443,404-45-835-323,6
IPDR202600092823,2025-09-01,05:15:20,404023156221920,+919326665043,357316736382837,10.198.11.196,198.51.100.23,8080,404-45-980-339,35
IPDR202600092834,2025-01-15,10:37:31,404658790244141,+919333238923,355457729966287,10.145.155.97,198.51.100.241,443,404-45-629-463,10
IPDR202600092847,2025-06-05,12:44:46,404999139484040,+917000470076,353462981428845,10.185.3.206,198.51.100.128,8080,404-45-233-653,17
IPDR202600092852,2025-02-05,06:22:31,404982348831989,+918011330675,352854298669454,10.24.72.222,203.0.113.76,80,404-45-966-053,10
IPDR202600092861,2025-10-22,08:17:30,404644299712659,+919390373823,357932801799654,10.177.85.77,198.51.100.22,5228,404-45-619-624,18
IPDR202600092881,2025-03-30,06:40:22,404494858458989,+917581547269,355469038469204,10.75.249.143,198.51.100.113,443,404-45-265-760,15
IPDR202600092889,2025-03-12,22:11:08,404124090959700,+917629990624,357967013014896,10.205.93.73,198.51.100.211,5228,404-45-158-984,14
IPDR202600092899,2025-11-16,00:56:58,404866060494198,+916604663553,350843090361211,10.224.230.159,203.0.113.138,443,404-45-158-984,9
IPDR202600092907,2025-08-27,06:41:17,404852254693821,+919587370305,354194931448334,10.69.154.119,198.51.100.40,80,404-45-314-687,2
IPDR202600092925,2025-10-18,08:57:04,404609695075279,+919847716312,352655085920235,10.166.128.215,203.0.113.227,8080,404-45-315-699,2
IPDR202600092926,2025-08-08,10:04:04,404646798335681,+917222410146,355103669440895,10.126.138.231,198.51.100.150,443,404-45-231-676,15
IPDR202600092943,2025-09-29,00:18:05,404790210119349,+917114445865,359824433046521,10.221.197.122,203.0.113.246,443,404-45-835-499,7
IPDR202600092978,2025-03-06,12:21:08,404510441243349,+916804371901,358353438911446,10.67.58.154,198.51.100.114,443,404-45-862-575,38
IPDR202600092989,2025-01-31,11:50:33,404394658512016,+918754164233,350914094387808,10.77.100.57,203.0.113.113,80,404-45-328-143,37
IPDR202600092993,2025-05-19,22:27:38,404163734049351,+916498514408,352386340940675,10.41.117.61,198.51.100.4,80,404-45-223-254,35
IPDR202600092998,2025-08-29,13:01:42,404889465292968,+917159991936,353256239992989,10.148.210.237,198.51.100.57,443,404-45-680-898,13
IPDR202600093005,2025-11-26,15:53:39,404422360804083,+919294300491,354327447163074,10.172.167.26,198.51.100.185,443,404-45-521-822,27
IPDR202600093047,2025-03-07,06:28:38,404934483610783,+916026573688,351794638008881,10.246.243.91,203.0.113.208,80,404-45-308-704,10
IPDR202600093073,2025-04-05,15:31:07,404424953011136,+919352442118,350535989646739,10.52.219.205,203.0.113.74,53,404-45-415-374,22
IPDR202600093082,2025-03-30,05:31:53,404523052985527,+919966441687,355324421848994,10.244.252.127,203.0.113.187,443,404-45-813-981,15
IPDR202600093123,2025-01-21,03:40:42,404927373979922,+917854714486,351373504780207,10.61.157.61,203.0.113.17,443,404-45-652-977,10
